customer_id,full_name,email,city,segment,signup_date
914,Customer 914,c914@example.com,Mumbai,regular,2024-05-14
915,Customer 915,c915@example.com,Hyderabad,vip,2024-10-27
916,Customer 916,c916@example.com,Delhi,regular,2025-02-23
917,Customer 917,c917@example.com,Pune,regular,2023-01-08
918,Customer 918,c918@example.com,Mumbai,vip,2024-07-03
919,Customer 919,c919@example.com,Delhi,regular,2025-02-05
920,Customer 920,c920@example.com,Mumbai,premium,2023-11-21
921,Customer 921,c921@example.com,Delhi,regular,2023-10-15
922,Customer 922,c922@example.com,Chennai,regular,2023-01-06
923,Customer 923,c923@example.com,Delhi,premium,2023-03-30
924,Customer 924,c924@example.com,Pune,regular,2023-07-09
925,Customer 925,c925@example.com,Mumbai,regular,2024-11-21
926,Customer 926,c926@example.com,Delhi,premium,2024-07-07
927,Customer 927,c927@example.com,Delhi,regular,2023-01-10
928,Customer 928,c928@example.com,Bangalore,regular,2023-09-21
929,Customer 929,c929@example.com,Delhi,regular,2025-03-09
930,Customer 930,c930@example.com,Pune,regular,2024-04-28
931,Customer 931,c931@example.com,Hyderabad,premium,2024-09-20
932,Customer 932,c932@example.com,Chennai,vip,2023-02-06
933,Customer 933,c933@example.com,Mumbai,regular,2023-10-09
934,Customer 934,c934@example.com,Bangalore,regular,2024-04-30
935,Customer 935,c935@example.com,Delhi,premium,2024-07-29
936,Customer 936,c936@example.com,Bangalore,premium,2024-02-19
937,Customer 937,c937@example.com,Mumbai,regular,2024-10-22
938,Customer 938,c938@example.com,Chennai,regular,2023-01-20
939,Customer 939,c939@example.com,Delhi,regular,2023-05-03
940,Customer 940,c940@example.com,Kolkata,regular,2025-01-08
941,Customer 941,c941@example.com,Mumbai,regular,2023-03-19
942,Customer 942,c942@example.com,Delhi,regular,2024-12-09
943,Customer 943,c943@example.com,Bangalore,premium,2023-05-30
944,Customer 944,c944@example.com,Hyderabad,regular,2023-04-14
945,Customer 945,c945@example.com,Chennai,premium,2024-01-25
946,Customer 946,c946@example.com,Mumbai,vip,2024-07-17
947,Customer 947,c947@example.com,Delhi,premium,2023-07-31
948,Customer 948,c948@example.com,Chennai,regular,2025-02-11
949,Customer 949,c949@example.com,Delhi,premium,2024-07-24
950,Customer 950,c950@example.com,Delhi,regular,2024-04-06
951,Customer 951,c951@example.com,Kolkata,regular,2025-02-16
952,Customer 952,c952@example.com,Hyderabad,regular,2024-11-08
953,Customer 953,c953@example.com,Delhi,regular,2024-04-26
954,Customer 954,c954@example.com,Bangalore,vip,2023-04-21
955,Customer 955,c955@example.com,Kolkata,regular,2023-02-12
956,Customer 956,c956@example.com,Mumbai,regular,2023-02-23
957,Customer 957,c957@example.com,Hyderabad,regular,2024-01-27
958,Customer 958,c958@example.com,Hyderabad,regular,2023-07-31
959,Customer 959,c959@example.com,Chennai,premium,2023-09-22
960,Customer 960,c960@example.com,Pune,regular,2024-11-21
961,Customer 961,c961@example.com,Pune,regular,2025-01-15
962,Customer 962,c962@example.com,Bangalore,regular,2023-09-18
963,Customer 963,c963@example.com,Bangalore,regular,2024-07-14
964,Customer 964,c964@example.com,Mumbai,regular,2025-01-29
965,Customer 965,c965@example.com,Bangalore,premium,2024-05-31
966,Customer 966,c966@example.com,Pune,regular,2023-03-02
967,Customer 967,c967@example.com,Bangalore,regular,2023-08-20
968,Customer 968,c968@example.com,Pune,regular,2024-03-10
969,Customer 969,c969@example.com,Bangalore,regular,2023-11-28
970,Customer 970,c970@example.com,Chennai,premium,2024-01-28
971,Customer 971,c971@example.com,Chennai,premium,2024-09-30
972,Customer 972,c972@example.com,Mumbai,regular,2024-12-31
973,Customer 973,c973@example.com,Chennai,regular,2023-12-15
974,Customer 974,c974@example.com,Delhi,regular,2024-08-26
975,Customer 975,c975@example.com,Mumbai,regular,2024-06-17
976,Customer 976,c976@example.com,Mumbai,regular,2024-10-30
977,Customer 977,c977@example.com,Delhi,regular,2024-05-03
978,Customer 978,c978@example.com,Bangalore,regular,2024-06-30
979,Customer 979,c979@example.com,Delhi,regular,2024-10-22
980,Customer 980,c980@example.com,Mumbai,premium,2023-05-23
981,Customer 981,c981@example.com,Chennai,regular,2023-04-21
982,Customer 982,c982@example.com,Delhi,regular,2024-11-15
983,Customer 983,c983@example.com,Hyderabad,premium,2024-02-23
984,Customer 984,c984@example.com,Delhi,vip,2024-10-09
985,Customer 985,c985@example.com,Pune,regular,2024-05-17
986,Customer 986,c986@example.com,Delhi,regular,2024-10-20
987,Customer 987,c987@example.com,Hyderabad,regular,2023-04-30
988,Customer 988,c988@example.com,Pune,regular,2024-02-18
989,Customer 989,c989@example.com,Pune,regular,2023-05-06
990,Customer 990,c990@example.com,Mumbai,premium,2024-01-17
991,Customer 991,c991@example.com,Chennai,regular,2023-06-27
992,Customer 992,c992@example.com,Delhi,regular,2023-05-13
993,Customer 993,c993@example.com,Chennai,regular,2023-09-19
994,Customer 994,c994@example.com,Hyderabad,regular,2025-01-03
995,Customer 995,c995@example.com,Mumbai,premium,2025-04-19
996,Customer 996,c996@example.com,Mumbai,premium,2024-01-27
997,Customer 997,c997@example.com,Chennai,premium,2025-03-07
998,Customer 998,c998@example.com,Kolkata,regular,2025-05-09
999,Customer 999,c999@example.com,Hyderabad,regular,2024-11-09
1000,Customer 1000,c1000@example.com,Bangalore,regular,2023-09-02
1001,Customer 1001,c1001@example.com,Hyderabad,vip,2024-04-01
1002,Customer 1002,c1002@example.com,Mumbai,regular,2024-03-11
1003,Customer 1003,c1003@example.com,Mumbai,regular,2025-02-03
1004,Customer 1004,c1004@example.com,Bangalore,regular,2023-11-13
1005,Customer 1005,c1005@example.com,Bangalore,regular,2025-01-06
1006,Customer 1006,c1006@example.com,Hyderabad,regular,2024-06-30
1007,Customer 1007,c1007@example.com,Delhi,premium,2025-06-05
1008,Customer 1008,c1008@example.com,Bangalore,regular,2025-05-20
1009,Customer 1009,c1009@example.com,Kolkata,premium,2024-07-06
1010,Customer 1010,c1010@example.com,Delhi,regular,2023-07-20
1011,Customer 1011,c1011@example.com,Delhi,regular,2025-02-27
1012,Customer 1012,c1012@example.com,Pune,premium,2023-12-13
1013,Customer 1013,c1013@example.com,Kolkata,regular,2024-04-02
1014,Customer 1014,c1014@example.com,Mumbai,regular,2023-09-23
1015,Customer 1015,c1015@example.com,Pune,regular,2023-04-30
1016,Customer 1016,c1016@example.com,Delhi,regular,2023-03-27
1017,Customer 1017,c1017@example.com,Delhi,regular,2023-04-15
1018,Customer 1018,c1018@example.com,Delhi,regular,2023-02-02
1019,Customer 1019,c1019@example.com,Bangalore,regular,2025-03-02
1020,Customer 1020,c1020@example.com,Bangalore,vip,2025-06-12
1021,Customer 1021,c1021@example.com,Delhi,regular,2024-10-17
1022,Customer 1022,c1022@example.com,Bangalore,regular,2023-10-25
1023,Customer 1023,c1023@example.com,Pune,premium,2024-08-30
1024,Customer 1024,c1024@example.com,Hyderabad,premium,2024-09-28
1025,Customer 1025,c1025@example.com,Bangalore,regular,2025-03-19
1026,Customer 1026,c1026@example.com,Delhi,regular,2024-12-05
1027,Customer 1027,c1027@example.com,Kolkata,premium,2023-07-10
1028,Customer 1028,c1028@example.com,Mumbai,regular,2024-07-30
1029,Customer 1029,c1029@example.com,Mumbai,premium,2024-12-25
1030,Customer 1030,c1030@example.com,Hyderabad,regular,2023-08-27
1031,Customer 1031,c1031@example.com,Delhi,premium,2024-05-14
1032,Customer 1032,c1032@example.com,Mumbai,regular,2024-08-26
1033,Customer 1033,c1033@example.com,Delhi,premium,2023-06-24
1034,Customer 1034,c1034@example.com,Delhi,regular,2025-04-08
1035,Customer 1035,c1035@example.com,Delhi,regular,2023-11-20
1036,Customer 1036,c1036@example.com,Hyderabad,premium,2024-02-16
1037,Customer 1037,c1037@example.com,Delhi,premium,2024-07-07
1038,Customer 1038,c1038@example.com,Mumbai,regular,2025-03-13
1039,Customer 1039,c1039@example.com,Mumbai,premium,2023-08-16
1040,Customer 1040,c1040@example.com,Kolkata,regular,2025-02-14
1041,Customer 1041,c1041@example.com,Bangalore,premium,2023-08-31
1042,Customer 1042,c1042@example.com,Delhi,regular,2024-11-25
1043,Customer 1043,c1043@example.com,Chennai,regular,2025-01-28
1044,Customer 1044,c1044@example.com,Kolkata,regular,2024-09-18
1045,Customer 1045,c1045@example.com,Bangalore,regular,2023-12-08
1046,Customer 1046,c1046@example.com,Chennai,premium,2025-05-13
1047,Customer 1047,c1047@example.com,Delhi,premium,2025-04-08
1048,Customer 1048,c1048@example.com,Delhi,regular,2024-03-27
1049,Customer 1049,c1049@example.com,Bangalore,premium,2023-10-13
1050,Customer 1050,c1050@example.com,Delhi,premium,2025-04-07
1051,Customer 1051,c1051@example.com,Delhi,regular,2023-02-18
1052,Customer 1052,c1052@example.com,Mumbai,regular,2023-03-21
1053,Customer 1053,c1053@example.com,Delhi,regular,2024-07-31
1054,Customer 1054,c1054@example.com,Hyderabad,regular,2024-09-30
1055,Customer 1055,c1055@example.com,Chennai,premium,2024-10-30
1056,Customer 1056,c1056@example.com,Mumbai,premium,2023-04-17
1057,Customer 1057,c1057@example.com,Delhi,regular,2023-10-23
1058,Customer 1058,c1058@example.com,Chennai,regular,2023-11-30
1059,Customer 1059,c1059@example.com,Hyderabad,vip,2023-05-08
1060,Customer 1060,c1060@example.com,Bangalore,premium,2024-06-10
1061,Customer 1061,c1061@example.com,Chennai,premium,2025-04-10
1062,Customer 1062,c1062@example.com,Delhi,premium,2024-09-15
1063,Customer 1063,c1063@example.com,Chennai,regular,2024-04-18
1064,Customer 1064,c1064@example.com,Hyderabad,regular,2024-09-06
1065,Customer 1065,c1065@example.com,Delhi,regular,2025-05-22
1066,Customer 1066,c1066@example.com,Delhi,premium,2023-06-11
1067,Customer 1067,c1067@example.com,Mumbai,regular,2025-04-21
1068,Customer 1068,c1068@example.com,Pune,regular,2023-03-21
1069,Customer 1069,c1069@example.com,Pune,regular,2025-05-17
1070,Customer 1070,c1070@example.com,Mumbai,regular,2023-05-09
1071,Customer 1071,c1071@example.com,Bangalore,regular,2025-03-20
1072,Customer 1072,c1072@example.com,Kolkata,premium,2024-07-10
1073,Customer 1073,c1073@example.com,Mumbai,regular,2025-06-18
1074,Customer 1074,c1074@example.com,Mumbai,regular,2023-06-11
1075,Customer 1075,c1075@example.com,Mumbai,regular,2024-09-30
1076,Customer 1076,c1076@example.com,Bangalore,regular,2025-04-04
1077,Customer 1077,c1077@example.com,Delhi,regular,2024-08-28
1078,Customer 1078,c1078@example.com,Hyderabad,regular,2024-09-03
1079,Customer 1079,c1079@example.com,Mumbai,regular,2023-05-16
1080,Customer 1080,c1080@example.com,Mumbai,regular,2023-09-29
1081,Customer 1081,c1081@example.com,Kolkata,regular,2024-09-04
1082,Customer 1082,c1082@example.com,Mumbai,premium,2024-07-21
1083,Customer 1083,c1083@example.com,Delhi,regular,2023-03-09
1084,Customer 1084,c1084@example.com,Delhi,regular,2023-03-07
1085,Customer 1085,c1085@example.com,Mumbai,regular,2023-02-19
1086,Customer 1086,c1086@example.com,Delhi,regular,2024-06-28
1087,Customer 1087,c1087@example.com,Pune,vip,2024-08-11
1088,Customer 1088,c1088@example.com,Pune,premium,2023-05-20
1089,Customer 1089,c1089@example.com,Pune,regular,2023-10-14
1090,Customer 1090,c1090@example.com,Pune,regular,2024-07-23
1091,Customer 1091,c1091@example.com,Pune,premium,2025-03-17
1092,Customer 1092,c1092@example.com,Mumbai,premium,2023-09-09
1093,Customer 1093,c1093@example.com,Pune,regular,2023-07-21
1094,Customer 1094,c1094@example.com,Bangalore,regular,2024-05-12
1095,Customer 1095,c1095@example.com,Mumbai,premium,2023-09-08
1096,Customer 1096,c1096@example.com,Delhi,regular,2024-09-24
1097,Customer 1097,c1097@example.com,Delhi,regular,2023-08-26
1098,Customer 1098,c1098@example.com,Hyderabad,regular,2023-07-17
1099,Customer 1099,c1099@example.com,Delhi,premium,2025-05-11
1100,Customer 1100,c1100@example.com,Mumbai,regular,2023-02-22
1101,Customer 1101,c1101@example.com,Chennai,regular,2024-01-27
1102,Customer 1102,c1102@example.com,Chennai,regular,2023-05-08
1103,Customer 1103,c1103@example.com,Hyderabad,regular,2023-03-09
1104,Customer 1104,c1104@example.com,Pune,regular,2025-01-23
1105,Customer 1105,c1105@example.com,Delhi,regular,2023-08-05
1106,Customer 1106,c1106@example.com,Bangalore,regular,2025-05-06
1107,Customer 1107,c1107@example.com,Bangalore,regular,2024-07-10
1108,Customer 1108,c1108@example.com,Bangalore,regular,2024-06-02
1109,Customer 1109,c1109@example.com,Kolkata,regular,2023-12-29
1110,Customer 1110,c1110@example.com,Delhi,premium,2023-03-17
1111,Customer 1111,c1111@example.com,Chennai,regular,2024-12-01
1112,Customer 1112,c1112@example.com,Mumbai,regular,2024-06-22
1113,Customer 1113,c1113@example.com,Mumbai,vip,2024-12-27
1114,Customer 1114,c1114@example.com,Kolkata,regular,2023-11-01
1115,Customer 1115,c1115@example.com,Delhi,regular,2024-03-14
1116,Customer 1116,c1116@example.com,Bangalore,regular,2023-06-05
1117,Customer 1117,c1117@example.com,Hyderabad,regular,2023-12-18
1118,Customer 1118,c1118@example.com,Pune,premium,2024-11-02
1119,Customer 1119,c1119@example.com,Bangalore,premium,2023-04-22
1120,Customer 1120,c1120@example.com,Pune,premium,2025-02-17
1121,Customer 1121,c1121@example.com,Kolkata,regular,2025-02-15
1122,Customer 1122,c1122@example.com,Kolkata,regular,2024-04-25
1123,Customer 1123,c1123@example.com,Mumbai,regular,2025-05-05
1124,Customer 1124,c1124@example.com,Mumbai,regular,2024-05-31
1125,Customer 1125,c1125@example.com,Delhi,regular,2023-04-12
1126,Customer 1126,c1126@example.com,Mumbai,regular,2025-05-01
1127,Customer 1127,c1127@example.com,Chennai,regular,2024-11-08
1128,Customer 1128,c1128@example.com,Hyderabad,regular,2023-01-03
1129,Customer 1129,c1129@example.com,Mumbai,vip,2024-02-04
1130,Customer 1130,c1130@example.com,Mumbai,regular,2025-02-09
1131,Customer 1131,c1131@example.com,Delhi,premium,2025-03-11
1132,Customer 1132,c1132@example.com,Pune,regular,2025-04-16
1133,Customer 1133,c1133@example.com,Chennai,regular,2025-06-06
1134,Customer 1134,c1134@example.com,Bangalore,regular,2025-02-02
1135,Customer 1135,c1135@example.com,Pune,regular,2024-08-22
1136,Customer 1136,c1136@example.com,Hyderabad,regular,2024-05-10
1137,Customer 1137,c1137@example.com,Hyderabad,regular,2023-03-03
1138,Customer 1138,c1138@example.com,Mumbai,premium,2025-03-12
1139,Customer 1139,c1139@example.com,Pune,regular,2024-05-13
1140,Customer 1140,c1140@example.com,Chennai,regular,2024-03-22
1141,Customer 1141,c1141@example.com,Hyderabad,regular,2024-06-05
1142,Customer 1142,c1142@example.com,Delhi,regular,2023-11-27
1143,Customer 1143,c1143@example.com,Mumbai,regular,2023-02-01
1144,Customer 1144,c1144@example.com,Bangalore,regular,2024-03-24
1145,Customer 1145,c1145@example.com,Delhi,regular,2023-02-28
1146,Customer 1146,c1146@example.com,Delhi,regular,2023-02-08
1147,Customer 1147,c1147@example.com,Chennai,regular,2023-03-12
1148,Customer 1148,c1148@example.com,Pune,premium,2023-01-28
1149,Customer 1149,c1149@example.com,Pune,regular,2023-10-30
1150,Customer 1150,c1150@example.com,Pune,regular,2024-04-11
1151,Customer 1151,c1151@example.com,Mumbai,regular,2024-12-05
1152,Customer 1152,c1152@example.com,Mumbai,regular,2024-06-14
1153,Customer 1153,c1153@example.com,Delhi,premium,2025-03-14
1154,Customer 1154,c1154@example.com,Hyderabad,regular,2023-03-04
1155,Customer 1155,c1155@example.com,Pune,regular,2024-06-19
1156,Customer 1156,c1156@example.com,Chennai,regular,2024-11-18
1157,Customer 1157,c1157@example.com,Pune,regular,2025-05-05
1158,Customer 1158,c1158@example.com,Chennai,regular,2023-05-16
1159,Customer 1159,c1159@example.com,Kolkata,premium,2025-03-29
1160,Customer 1160,c1160@example.com,Pune,regular,2023-07-11
1161,Customer 1161,c1161@example.com,Hyderabad,regular,2023-04-15
1162,Customer 1162,c1162@example.com,Kolkata,regular,2024-03-04
1163,Customer 1163,c1163@example.com,Chennai,regular,2023-04-13
1164,Customer 1164,c1164@example.com,Chennai,regular,2024-11-27
1165,Customer 1165,c1165@example.com,Mumbai,premium,2023-09-29
1166,Customer 1166,c1166@example.com,Mumbai,regular,2024-03-15
1167,Customer 1167,c1167@example.com,Kolkata,premium,2025-03-18
1168,Customer 1168,c1168@example.com,Delhi,premium,2025-03-21
1169,Customer 1169,c1169@example.com,Delhi,premium,2025-01-14
1170,Customer 1170,c1170@example.com,Mumbai,regular,2024-11-12
1171,Customer 1171,c1171@example.com,Pune,regular,2023-12-18
1172,Customer 1172,c1172@example.com,Mumbai,premium,2024-05-20
1173,Customer 1173,c1173@example.com,Chennai,vip,2024-03-22
1174,Customer 1174,c1174@example.com,Delhi,premium,2025-02-21
1175,Customer 1175,c1175@example.com,Chennai,regular,2023-02-06
1176,Customer 1176,c1176@example.com,Hyderabad,premium,2023-11-09
1177,Customer 1177,c1177@example.com,Pune,regular,2024-10-12
1178,Customer 1178,c1178@example.com,Bangalore,regular,2024-06-05
1179,Customer 1179,c1179@example.com,Pune,regular,2024-08-11
1180,Customer 1180,c1180@example.com,Hyderabad,regular,2024-08-02
1181,Customer 1181,c1181@example.com,Pune,premium,2024-10-14
1182,Customer 1182,c1182@example.com,Delhi,regular,2023-03-24
1183,Customer 1183,c1183@example.com,Mumbai,regular,2024-09-22
1184,Customer 1184,c1184@example.com,Hyderabad,regular,2023-08-25
1185,Customer 1185,c1185@example.com,Pune,regular,2023-01-03
1186,Customer 1186,c1186@example.com,Mumbai,regular,2025-06-02
1187,Customer 1187,c1187@example.com,Bangalore,regular,2024-11-01
1188,Customer 1188,c1188@example.com,Bangalore,premium,2023-10-03
1189,Customer 1189,c1189@example.com,Delhi,regular,2023-08-04
1190,Customer 1190,c1190@example.com,Hyderabad,regular,2025-03-29
1191,Customer 1191,c1191@example.com,Delhi,regular,2024-05-10
1192,Customer 1192,c1192@example.com,Mumbai,premium,2023-02-15
1193,Customer 1193,c1193@example.com,Delhi,premium,2023-05-05
1194,Customer 1194,c1194@example.com,Delhi,premium,2023-08-13
1195,Customer 1195,c1195@example.com,Hyderabad,regular,2025-06-03
1196,Customer 1196,c1196@example.com,Pune,regular,2023-07-28
1197,Customer 1197,c1197@example.com,Mumbai,regular,2024-03-18
1198,Customer 1198,c1198@example.com,Delhi,regular,2023-01-02
1199,Customer 1199,c1199@example.com,Mumbai,regular,2024-03-28
1200,Customer 1200,c1200@example.com,Pune,regular,2024-10-13
1201,Customer 1201,c1201@example.com,Hyderabad,regular,2024-07-17
1202,Customer 1202,c1202@example.com,Mumbai,regular,2023-07-30
1203,Customer 1203,c1203@example.com,Bangalore,regular,2024-12-21
1204,Customer 1204,c1204@example.com,Delhi,regular,2024-06-10
1205,Customer 1205,c1205@example.com,Delhi,regular,2025-04-10
1206,Customer 1206,c1206@example.com,Chennai,premium,2023-03-28
1207,Customer 1207,c1207@example.com,Kolkata,vip,2023-02-22
1208,Customer 1208,c1208@example.com,Delhi,regular,2024-05-31
1209,Customer 1209,c1209@example.com,Bangalore,regular,2023-08-14
1210,Customer 1210,c1210@example.com,Delhi,regular,2024-03-21
1211,Customer 1211,c1211@example.com,Mumbai,regular,2023-09-16
1212,Customer 1212,c1212@example.com,Pune,regular,2024-02-29
1213,Customer 1213,c1213@example.com,Mumbai,regular,2024-04-09
1214,Customer 1214,c1214@example.com,Pune,regular,2024-12-11
1215,Customer 1215,c1215@example.com,Chennai,regular,2024-12-04
1216,Customer 1216,c1216@example.com,Mumbai,regular,2023-11-12
1217,Customer 1217,c1217@example.com,Bangalore,regular,2025-04-04
1218,Customer 1218,c1218@example.com,Mumbai,premium,2024-10-05
1219,Customer 1219,c1219@example.com,Chennai,regular,2025-03-05
1220,Customer 1220,c1220@example.com,Delhi,vip,2024-12-27
1221,Customer 1221,c1221@example.com,Pune,regular,2023-05-03
1222,Customer 1222,c1222@example.com,Pune,premium,2023-08-08
1223,Customer 1223,c1223@example.com,Bangalore,vip,2024-11-23
1224,Customer 1224,c1224@example.com,Mumbai,regular,2023-09-25
1225,Customer 1225,c1225@example.com,Hyderabad,premium,2024-03-14
1226,Customer 1226,c1226@example.com,Delhi,regular,2024-07-05
1227,Customer 1227,c1227@example.com,Chennai,regular,2023-10-10
1228,Customer 1228,c1228@example.com,Bangalore,premium,2023-06-14
1229,Customer 1229,c1229@example.com,Bangalore,regular,2023-02-12
1230,Customer 1230,c1230@example.com,Pune,regular,2023-01-05
1231,Customer 1231,c1231@example.com,Delhi,premium,2024-11-11
1232,Customer 1232,c1232@example.com,Chennai,regular,2024-07-01
1233,Customer 1233,c1233@example.com,Bangalore,premium,2023-08-16
1234,Customer 1234,c1234@example.com,Chennai,regular,2024-09-25
1235,Customer 1235,c1235@example.com,Pune,regular,2023-03-04
1236,Customer 1236,c1236@example.com,Kolkata,premium,2023-04-07
1237,Customer 1237,c1237@example.com,Delhi,premium,2025-02-11
1238,Customer 1238,c1238@example.com,Delhi,regular,2024-05-28
1239,Customer 1239,c1239@example.com,Kolkata,regular,2024-02-27
1240,Customer 1240,c1240@example.com,Bangalore,premium,2024-03-03
1241,Customer 1241,c1241@example.com,Delhi,regular,2025-01-19
1242,Customer 1242,c1242@example.com,Pune,regular,2024-04-04
1243,Customer 1243,c1243@example.com,Delhi,regular,2023-02-10
1244,Customer 1244,c1244@example.com,Kolkata,premium,2025-04-22
1245,Customer 1245,c1245@example.com,Chennai,premium,2024-12-21
1246,Customer 1246,c1246@example.com,Pune,regular,2023-02-08
1247,Customer 1247,c1247@example.com,Delhi,premium,2023-07-21
1248,Customer 1248,c1248@example.com,Chennai,regular,2023-06-16
1249,Customer 1249,c1249@example.com,Hyderabad,regular,2024-09-07
1250,Customer 1250,c1250@example.com,Chennai,regular,2023-03-16
1251,Customer 1251,c1251@example.com,Hyderabad,regular,2024-10-10
1252,Customer 1252,c1252@example.com,Mumbai,regular,2024-07-11
1253,Customer 1253,c1253@example.com,Chennai,regular,2025-04-29
1254,Customer 1254,c1254@example.com,Hyderabad,premium,2025-02-14
1255,Customer 1255,c1255@example.com,Bangalore,regular,2024-05-07
1256,Customer 1256,c1256@example.com,Mumbai,premium,2024-04-28
1257,Customer 1257,c1257@example.com,Bangalore,regular,2023-03-13
1258,Customer 1258,c1258@example.com,Delhi,premium,2023-01-29
1259,Customer 1259,c1259@example.com,Mumbai,regular,2024-03-10
1260,Customer 1260,c1260@example.com,Kolkata,regular,2024-03-28
1261,Customer 1261,c1261@example.com,Hyderabad,regular,2025-05-05
1262,Customer 1262,c1262@example.com,Pune,regular,2023-04-10
1263,Customer 1263,c1263@example.com,Chennai,regular,2023-01-12
1264,Customer 1264,c1264@example.com,Pune,regular,2023-03-19
1265,Customer 1265,c1265@example.com,Bangalore,regular,2024-12-31
1266,Customer 1266,c1266@example.com,Mumbai,premium,2023-10-01
1267,Customer 1267,c1267@example.com,Delhi,regular,2024-07-12
1268,Customer 1268,c1268@example.com,Bangalore,premium,2025-02-05
1269,Customer 1269,c1269@example.com,Bangalore,regular,2023-04-29
1270,Customer 1270,c1270@example.com,Delhi,premium,2024-09-18
1271,Customer 1271,c1271@example.com,Mumbai,premium,2025-03-16
1272,Customer 1272,c1272@example.com,Delhi,regular,2025-06-05
1273,Customer 1273,c1273@example.com,Mumbai,premium,2023-10-27
1274,Customer 1274,c1274@example.com,Kolkata,premium,2024-03-09
1275,Customer 1275,c1275@example.com,Delhi,regular,2025-01-18
1276,Customer 1276,c1276@example.com,Delhi,regular,2023-06-17
1277,Customer 1277,c1277@example.com,Bangalore,premium,2023-05-19
1278,Customer 1278,c1278@example.com,Delhi,regular,2023-11-23
1279,Customer 1279,c1279@example.com,Bangalore,regular,2023-11-12
1280,Customer 1280,c1280@example.com,Bangalore,regular,2023-03-17
1281,Customer 1281,c1281@example.com,Mumbai,regular,2023-09-14
1282,Customer 1282,c1282@example.com,Kolkata,premium,2023-12-27
1283,Customer 1283,c1283@example.com,Bangalore,regular,2024-12-07
1284,Customer 1284,c1284@example.com,Mumbai,regular,2024-06-26
1285,Customer 1285,c1285@example.com,Kolkata,regular,2023-09-27
1286,Customer 1286,c1286@example.com,Mumbai,regular,2024-08-13
1287,Customer 1287,c1287@example.com,Chennai,regular,2024-10-27
1288,Customer 1288,c1288@example.com,Bangalore,regular,2025-05-23
1289,Customer 1289,c1289@example.com,Delhi,regular,2024-05-01
1290,Customer 1290,c1290@example.com,Delhi,regular,2023-12-07
1291,Customer 1291,c1291@example.com,Bangalore,regular,2023-10-10
1292,Customer 1292,c1292@example.com,Delhi,regular,2023-03-20
1293,Customer 1293,c1293@example.com,Delhi,premium,2024-02-05
1294,Customer 1294,c1294@example.com,Delhi,premium,2025-02-16
1295,Customer 1295,c1295@example.com,Bangalore,premium,2025-05-17
1296,Customer 1296,c1296@example.com,Pune,regular,2023-06-07
1297,Customer 1297,c1297@example.com,Mumbai,regular,2024-02-20
1298,Customer 1298,c1298@example.com,Mumbai,regular,2023-10-20
1299,Customer 1299,c1299@example.com,Hyderabad,regular,2023-03-09
1300,Customer 1300,c1300@example.com,Mumbai,regular,2023-05-09
1301,Customer 1301,c1301@example.com,Pune,regular,2023-03-15
1302,Customer 1302,c1302@example.com,Bangalore,premium,2024-10-01
1303,Customer 1303,c1303@example.com,Kolkata,vip,2024-02-13
1304,Customer 1304,c1304@example.com,Mumbai,regular,2025-03-05
1305,Customer 1305,c1305@example.com,Hyderabad,premium,2023-01-18
1306,Customer 1306,c1306@example.com,Mumbai,premium,2023-07-09
1307,Customer 1307,c1307@example.com,Mumbai,premium,2024-11-04
1308,Customer 1308,c1308@example.com,Pune,regular,2024-06-05
1309,Customer 1309,c1309@example.com,Mumbai,premium,2024-01-03
1310,Customer 1310,c1310@example.com,Bangalore,regular,2023-01-22
1311,Customer 1311,c1311@example.com,Pune,regular,2024-08-05
1312,Customer 1312,c1312@example.com,Mumbai,regular,2024-09-08
1313,Customer 1313,c1313@example.com,Chennai,regular,2023-08-04
1314,Customer 1314,c1314@example.com,Bangalore,premium,2023-05-11
1315,Customer 1315,c1315@example.com,Kolkata,premium,2024-05-18
1316,Customer 1316,c1316@example.com,Mumbai,premium,2023-10-09
1317,Customer 1317,c1317@example.com,Mumbai,premium,2025-05-28
1318,Customer 1318,c1318@example.com,Pune,regular,2024-05-12
1319,Customer 1319,c1319@example.com,Delhi,regular,2024-01-17
1320,Customer 1320,c1320@example.com,Delhi,regular,2024-02-19
1321,Customer 1321,c1321@example.com,Hyderabad,regular,2023-01-06
1322,Customer 1322,c1322@example.com,Delhi,regular,2024-11-27
1323,Customer 1323,c1323@example.com,Mumbai,regular,2025-02-27
1324,Customer 1324,c1324@example.com,Mumbai,premium,2023-01-31
1325,Customer 1325,c1325@example.com,Bangalore,premium,2024-05-02
1326,Customer 1326,c1326@example.com,Chennai,regular,2023-07-09
1327,Customer 1327,c1327@example.com,Chennai,premium,2025-05-31
1328,Customer 1328,c1328@example.com,Bangalore,regular,2023-06-28
1329,Customer 1329,c1329@example.com,Delhi,regular,2023-04-07
1330,Customer 1330,c1330@example.com,Mumbai,premium,2023-12-15
1331,Customer 1331,c1331@example.com,Delhi,regular,2025-01-22
1332,Customer 1332,c1332@example.com,Mumbai,premium,2025-02-03
1333,Customer 1333,c1333@example.com,Hyderabad,regular,2025-01-11
1334,Customer 1334,c1334@example.com,Delhi,regular,2025-05-17
1335,Customer 1335,c1335@example.com,Mumbai,regular,2024-07-06
1336,Customer 1336,c1336@example.com,Pune,premium,2025-05-16
1337,Customer 1337,c1337@example.com,Bangalore,regular,2025-04-19
1338,Customer 1338,c1338@example.com,Mumbai,regular,2023-06-17
